score0_mean,GamestateNum,RunNum0,SetNum0,Deadwood0,Hitscore0,1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A,12A,13A,1B,2B,3B,4B,5B,6B,7B,8B,9B,10B,11B,12B,13B,1C,2C,3C,4C,5C,6C,7C,8C,9C,10C,11C,12C,13C,1D,2D,3D,4D,5D,6D,7D,8D,9D,10D,11D,12D,13D,1A1B,1A1C,1A1D,1A2A,1B1C,1B1D,1B2B,1C1D,1C2C,1D2D,2A2B,2A2C,2A2D,2A3A,2B2C,2B2D,2B3B,2C2D,2C3C,2D3D,3A3B,3A3C,3A3D,3A4A,3B3C,3B3D,3B4B,3C3D,3C4C,3D4D,4A4B,4A4C,4A4D,4A5A,4B4C,4B4D,4B5B,4C4D,4C5C,4D5D,5A5B,5A5C,5A5D,5A6A,5B5C,5B5D,5B6B,5C5D,5C6C,5D6D,6A6B,6A6C,6A6D,6A7A,6B6C,6B6D,6B7B,6C6D,6C7C,6D7D,7A7B,7A7C,7A7D,7A8A,7B7C,7B7D,7B8B,7C7D,7C8C,7D8D,8A8B,8A8C,8A8D,8A9A,8B8C,8B8D,8B9B,8C8D,8C9C,8D9D,9A9B,9A9C,9A9D,9A10A,9B9C,9B9D,9B10B,9C9D,9C10C,9D10D,10A10B,10A10C,10A10D,10A11A,10B10C,10B10D,10B11B,10C10D,10C11C,10D11D,11A11B,11A11C,11A11D,11A12A,11B11C,11B11D,11B12B,11C11D,11C12C,11D12D,12A12B,12A12C,12A12D,12A13A,12B12C,12B12D,12B13B,12C12D,12C13C,12D13D,13A13B,13A13C,13A13D,13B13C,13B13D,13C13D,e1A,e2A,e3A,e4A,e5A,e6A,e7A,e8A,e9A,e10A,e11A,e12A,e13A,e1B,e2B,e3B,e4B,e5B,e6B,e7B,e8B,e9B,e10B,e11B,e12B,e13B,e1C,e2C,e3C,e4C,e5C,e6C,e7C,e8C,e9C,e10C,e11C,e12C,e13C,e1D,e2D,e3D,e4D,e5D,e6D,e7D,e8D,e9D,e10D,e11D,e12D,e13D
58.0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.2364279110857932,0.04999326903362389,0.0,0.04945674908119944,0.11294061272521508,0.13220416508806945,0.1507721430486112,0.0,0.0,0.22700268246134056,0.0,0.7938543211951551,0.0,0.0,0.07740395708076503,0.016846700191504863,0.0,0.07205603221671461,0.0,0.0,0.0,0.0,0.5540637757873724,0.0,0.8333108047756442,0.0,0.2178698160785882,0.07066021437048868,0.05124169639462417,0.0,0.08601613475029085,0.12882654917029826,0.1732248948215401,0.3650127663651341,0.0,0.36846757986844775,0.444505918262495,0.6982064117994516,0.0,1.0,0.17502562358968318,0.17087430603968132,0.06576180994317826,0.09285505513296204,0.17233671632787514,0.15994090770259145,0.2281187838587804,0.0,0.0,0.2875354554019385,0.0,0.0
56.0,0,1,2,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1263287606835078,0.0,0.0,0.25947613002937153,1.0,0.5323531161143762,0.6013558589835156,0.29672833195473325,0.0,0.5023639111703627,0.5799983783567793,0.5245394380754178,0.0,0.15369421327330465,0.0,0.08030412091076489,0.0,0.31394319416516625,0.18838282278861151,0.29997821411157805,0.0,0.0,0.0,0.20219219357281346,0.0,0.0,0.0,0.1320636003954248,0.10458474985822656,0.08225294019038659,0.5059615974322157,0.2505386230559584,0.2503483574541799,0.0,0.0,0.0,0.0,0.0,0.11155495723344684,0.12902026916206127,0.0,0.1208029539060744,0.1007077727227554,0.4411582839996036,0.2630267504683941,0.3915781619918476,0.0,0.0,0.0,0.0,0.5409650473232765,0.0
57.0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20066940386723306,0.19276791844694044,0.1852982126246431,0.15772542571647086,0.16662080423214418,0.0,0.228534103659393,0.3473642306501561,0.43962842364698296,0.2579523424124647,0.0,0.0,0.27679605094518833,0.0,0.1652493762933578,0.1303191691812349,0.0,0.1790558545783699,0.17412668293286493,0.36756822303637465,0.3648617427592192,0.4721358748393609,0.4654083109846846,0.0,0.39630139136949705,0.0,0.20793482661644844,0.1877199927733256,0.0,0.0,0.0,0.0,0.0,0.4142312293757315,0.5437489360451457,0.0,0.0,0.0,0.372029170206682,0.20073732935795666,0.1975138414114824,0.18955983620695416,0.16516069923623272,0.21116751943401268,0.1813414096645092,0.2892560087430389,0.3465763189154989,0.4776123067619271,0.0,0.1995368467466323,0.0,0.0
60.0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.34352474119494697,0.34689263619812144,0.16101217185499164,0.196698985165206,0.2086616958030112,0.24849592728357256,0.2519449732994669,0.0,0.0,0.0,0.17479130129150866,0.0,0.4292372391714807,0.13069844752153514,0.1391012734176436,0.1774883928183717,0.2095754916720412,0.2295723467358924,0.0,0.21891397245751906,0.0,0.0,0.0,0.0,0.3372903596463024,0.4513309768067957,0.0,0.0,0.0,0.20829295578194085,0.237213371014256,0.2722079710460367,0.4308701848540944,0.18430478394720606,0.0,0.3300570635521756,0.2290759754827771,0.4076142149358972,0.0,0.0,0.0,0.0,0.2348989822627877,0.20642008694723332,0.30303725243372404,0.4306159687687042,0.280181533548505,0.1162369338103581,0.3975772299919044,0.0,0.0
49.0,0,2,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08710843731117374,0.09944259825824384,0.0,0.08067205072810743,0.30498234878166824,0.13354917736341446,0.17946894847978648,0.0,0.39359358807786576,0.16380172219799294,0.0,0.1931334723842636,0.0,0.10483669183312744,0.10134794103420652,0.07168987287982054,0.08989474249830796,0.2767039321046324,0.12711627748761414,0.2019472098637592,0.2413619076443451,0.4002125223526124,0.0,0.0,0.0,0.4508749421205338,1.0,0.09438573845176898,0.13352586870031824,0.2258772464789169,1.0,0.2965480277017641,0.3007906730992058,0.0,0.0,0.0,0.0,0.0,0.5258458816802543,0.08051230002059853,0.06477558884532918,0.0,0.09156153695637992,0.26335729349123643,0.1574491587777472,0.1900855886800254,0.0,0.43275509251352506,0.322407750680128,0.0,0.5901832451310496,0.0
53.0,0,1,2,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104816949569399,0.10389879988714708,0.0899500837617622,0.0,0.0,0.15426561540371014,0.22153337463771736,0.3626242741471557,0.0,0.2320151005009828,0.0,0.0,0.0,0.0,0.09533665182804492,0.08123184265699065,0.0771656717710656,0.1404263643977159,0.19192954679669388,0.20517306654733505,0.0,0.0,0.0,0.0,0.0,0.5795796237627503,0.09897278405327488,0.10996341625375072,0.11335981302215027,0.11066545209528077,0.0,0.17056013044318089,0.23915129101399424,0.31384601681449303,0.0,0.0,0.525500860700106,0.4246810931650648,0.7112461270958692,0.0976793713375242,0.0,0.11300058528474526,0.11265090521613695,0.0,0.16853260892058264,0.2422835308616306,0.3662784464934275,0.0,0.0,0.6896665851185289,0.5590886758720403,0.7475856683937833
90.0,0,1,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.22456567668557312,0.2302866695543083,0.0,0.23896120900831105,0.2000767747690878,0.32973958595300096,0.0,0.3445188187254341,0.2639536893923781,0.2549923650766587,0.36873387331785656,0.0,0.0,0.2244706604313276,0.2314297631379433,0.0,0.22956523903739184,0.20359267512734586,0.31930456733776197,0.34749557765270034,0.31306681550334864,0.0,0.0,0.0,0.14652398254217114,0.0,0.22124596898202506,0.2537596310173326,0.0,0.20931209076513912,0.0,0.2355577541073065,0.24389887882648045,0.0,0.0,0.1499755666709559,0.2983030364528209,0.0,0.0,0.2263767546810693,0.2312716919543281,0.22359222605759066,0.23305932899240125,0.20414800888661705,0.3195714222496565,0.3532541623066928,0.3665563582316676,0.3038185482020305,0.32949856301334524,0.4805069474372478,0.1972845461349636
82.0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.0,0.07598922082979848,0.0843276734867145,0.07976640386214626,0.0,0.11628598847864807,0.1250129549678665,0.27031361874189963,0.0,0.0,0.33459231933870465,0.0,0.0,0.0,0.07491019112638597,0.09012206418834666,0.10354043204094657,0.09071082462991008,0.15372478949603285,0.19329989312151835,0.3921303692866965,0.2953896539758346,0.5985380570089448,0.8251703124398614,0.7428390931869018,0.0,0.05766905971692414,0.0,0.07224335820398513,0.08595588784734637,0.09402622631492018,0.1260127519838572,0.2509991249902097,0.40521501705620505,0.2890786302161145,0.5343622408852062,0.6218109326327252,0.0,0.0,0.06374479608445764,0.09297060387482134,0.0,0.0882744411061399,0.0,0.0,0.22826751170778856,0.4097755966778257,0.3010619751020817,0.0,0.0,0.0,0.0
46.0,0,1,2,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08399382759650766,0.1209430773410458,0.1349060337673355,0.14100528710681762,0.14578729092899406,0.20072927067429996,0.15459630727557916,0.26673519604732804,0.4401319624252392,0.0,0.5385823664316455,0.4544138628446097,0.6463292217173383,0.0,0.0,0.1278006533878734,0.14444416160246135,0.16005021650891338,0.16480334668900642,0.10503944958331783,0.0,0.3168110093811498,0.19947768898389687,0.0,0.3731119026379324,0.5027215051892119,0.0,0.0,0.0,0.15442891086391142,0.1046489373927226,0.13825933445640448,0.0,0.18489588464723936,0.2912829897916893,0.0,0.1831940896492076,0.0,0.0,0.08399382759650766,0.0,0.0,0.0,0.0,0.20072927067429996,0.15459630727557916,0.0,0.4401319624252392,0.0,0.5385823664316455,0.4544138628446097,0.6463292217173383
51.0,0,3,0,0,4,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18222978420943053,0.0,0.0,0.2780818294073961,0.2564705013668118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22564724406226586,0.1838424817977949,0.2801878112988482,1.0,0.35073780498638263,0.0,0.3308240491399607,0.12444963213600972,0.059177227222199924,0.0,0.0,0.0,0.0,0.0,0.1513207095643318,0.14660865195846934,0.3055448289519897,0.2750631429040857,0.4114006299937201,0.2185550401914283,0.06841447847937444,0.0,0.3659934733941647,0.4313954013294976,0.4005859568981654,0.0,0.1957318261263324,0.0,0.0,0.14992495539344086,0.3224197338213135,0.17649086299258318,0.0,0.0,0.05597338492178055,0.4929433965246582,0.0,0.7242945638078728,0.7501443783721047
57.0,0,1,1,10,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11665673895018652,0.1414399533931898,0.0,0.11638645676060295,0.17415222822740914,0.1631119613644793,0.0,0.2407597880182725,0.0,0.40330395832797,0.317690551577139,0.4981023763190884,0.0,0.0,0.1211964577690934,0.11720482871346966,0.12245306524038065,0.15597968443593796,0.0,0.19483101065567235,0.2497283450628415,0.0,0.4242810765827448,0.4076339097287209,0.549018442654804,0.4210450403475913,0.10530721778148648,0.12507880578368066,0.10840481521964332,0.0,0.12595807075315665,0.16770276385325614,0.1856871577017085,0.0,0.0,0.0,0.0,0.0,0.4342411173827654,0.10892088004661496,0.1378831267344119,0.14693791282544652,0.12125620270690768,0.16065219997202804,0.16029708795036152,0.18970407534602,0.2394249649616823,0.0,0.4847506011521987,0.3809053024083251,0.544197133274462,0.4176232687910724
52.0,0,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07240128477040443,0.06119233281380134,0.0821606531311408,0.0,0.26212596227704643,0.0,0.19391665629669866,0.34463131730546115,0.3935955610977882,0.4751166738341774,0.4999167210784166,0.31566686196739097,0.08507065534675974,0.0874284765120114,0.08409713590609579,0.07683203225062091,0.07614024183572643,0.2701437768150133,0.16588431309334895,0.21041325530853,0.34602085981546965,0.4353480255425173,0.3299153222756284,0.4966784130706298,0.0,0.07841514469265229,0.0820653241502495,0.0,0.0,0.0,0.0,0.1637042983606373,0.0,0.3687696038039227,0.33365168005345985,0.3049983377094475,0.4276377431189177,0.0,0.0,0.0,0.0,0.1411209925195912,0.1762907089333672,1.0,0.0,0.3955442172852207,0.3070798846519248,0.2644542841764474,0.0,0.0,0.0
60.0,0,1,1,10,3,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15860406318991846,0.0,0.16641115666405587,0.0,0.0,0.0,0.15959896075668026,0.0,0.2994829361356119,0.3867730451492601,0.0,0.4439111764426888,0.4575552722239385,0.17443129778618366,0.0,0.1313523547935101,0.16126198816203413,0.17948897486923016,0.17945092880080174,0.1677545839533612,0.27260070168777456,0.2444727758689532,0.2331376473553484,0.0,0.286167973562991,0.3754501130165556,0.16162975591536038,0.14400049639852966,0.16589173216865866,0.17369106173996635,0.14405243771893736,0.15540557277576755,0.0,0.20685117573663428,0.26743545730347923,0.3505252574125617,0.0,0.4418738784360446,0.4520395328233033,0.14076221434536468,0.13063924002166874,0.0,0.1577566828167542,0.0,0.19222362661653772,0.1631795101078462,0.2527869689823964,0.29520471464481113,0.2589360504230482,0.0,0.3757329289696963,0.38763785546907575
51.0,0,2,1,0,4,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23622099294746665,0.20202593636844396,0.0,0.14373608621998665,0.2888528218551577,0.34452798044314514,0.0,0.5712687788269302,0.0,0.0,0.0,0.0,0.35100005763150544,0.0,0.1716849214403476,0.0,0.18557986055996928,0.2442651510459702,0.35260046556371905,0.0,0.4562567276965551,0.0,0.2622265477455899,0.0,0.0,0.3109120791208201,0.0,0.0,0.0,0.0,0.14807641614952666,0.3420253299886675,0.3814217456387681,0.5444308356904354,0.2117203128094597,0.0,0.4987365281298228,0.3166311144348503,0.0,0.2573297018866985,0.2283499911201561,0.14230321407506422,0.18666160320510505,0.2583745531420714,0.37295038694843896,0.0,0.0,0.0,0.1841752091337753,0.4696840789775076,0.2722843845284682,0.3343412197223766
55.0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.10355311032861593,0.3348379716042702,0.13855975544962726,0.11382194088867698,0.0,0.20370685578278347,0.1959300791801261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0930305092532966,0.0,0.2217856116811335,0.3462029198274349,0.0,0.5847091499586072,0.5683037084345522,0.0,0.5810456976095238,0.0,0.0,0.2105909986106039,0.0,0.0,0.0826967796298439,0.22510708717949487,0.33910478488441737,0.0,0.5590057183706804,0.0,0.0,0.6068339514316047,0.0,0.1648557303719712,1.0,0.2863976806165291,0.20664911880476994,0.14417213305512475,0.4124329729421277,0.3759758778500937,0.35392971429037073,0.3160630068360789,0.0,0.0,0.3238935685754484,0.0
47.0,0,1,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23217106876832705,0.2305916460030317,0.2329246342700873,0.2262918215807265,0.1902707511924772,0.23286844638860985,0.2686487808087908,0.0,0.2576642491518816,0.27702091672362344,0.2554451336279095,0.0,0.0,0.2334424322766752,0.2333188012308765,0.21401169215207136,0.0,0.18021344307526932,0.25439952108801944,0.2569819757902137,0.2774759005434699,0.255140070876293,0.33574596047987143,0.0,0.0,0.0,0.21880787542834965,0.2305533332454681,0.20144899971031266,0.0,0.0,0.19810340658762826,0.229001232176279,0.0,0.2656433658656922,0.35321334781284786,0.4027966510336672,0.25789862216654297,0.26933483588874746,0.23099814386546874,0.0,0.2272039994777092,0.0,0.18497708668167293,0.2301629706227096,0.2361577336444647,0.2469151031468666,0.0,0.245839087215911,0.3108737032571077,0.21854826613050093,0.2505491162675699
81.0,0,2,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23520988055456304,0.2442656150760284,0.2400640096247673,0.24309993869318355,0.2602511420553626,0.2739446097844458,0.22586465526112745,0.2834516023847116,0.0,0.2700352398117744,0.22022302381888065,0.4794967399090516,0.37381393138855984,0.2476051142750661,0.2392879080162746,0.23265543371734002,0.2374921628542661,0.2435733103677717,0.27280462805019445,0.0,0.23986029500601386,0.3326920119986487,0.0,0.14415286927477447,0.3612828298150384,0.3293881569391061,0.2399874601844224,0.0,0.0,0.0,0.0,0.23269701960420525,0.17668184804114204,0.0,0.0,0.15635764284561632,0.0,0.2890839816824603,0.0,0.2326354647111247,0.2402662053851635,0.2356241251749132,0.2481692613720609,0.2360359933222237,0.22423558526027845,0.0,0.21074924355167649,0.0,0.0,0.0,0.3408991071166342,0.29229394980898754
